x,z,cp
0.0,0.0,0.618775
5.25019819524941e-06,0.0005092692249132336,0.561164
5.25019819524941e-06,0.0005092692249132336,0.561164
4.2001585560130034e-05,0.0010185384498265782,0.501724
0.00012075455848467439,0.0015593088639095365,0.437004
0.00023625891877456566,0.0021525812599425542,0.363626
0.0004095154592089363,0.0027931054397303257,0.280218
0.0006352739815930032,0.003480881403272962,0.184069
0.0009397854769020807,0.004215909150570463,0.0789311
0.0013283001433304856,0.004998188681622717,-0.0197131
0.0018165685754639664,0.005817219600039891,-0.108486
0.0024045907733020564,0.00668350230221193,-0.20317
0.003097616935039539,0.00759178658994375,-0.310821
0.003916647853456479,0.008531572066845516,-0.400122
0.004872183924943375,0.00950285873291723,-0.465809
0.005964225149499762,0.010516146984548724,-0.543137
0.007198021725320421,0.011555686227155082,-0.620492
0.008599824643380667,0.012626726658931386,-0.669443
0.010174884101874818,0.0137345184780725,-0.715802
0.011928450298999057,0.014879061684578643,-0.771079
0.013881524027532045,0.016044605683864566,-0.805264
0.016044605683864753,0.01725215126871038,-0.833553
0.018438696060776312,0.018496448240921004,-0.865371
0.021074295554657216,0.019777496600496658,-0.879991
0.02397240495828754,0.021100546545632093,-0.891993
0.027154025064446405,0.022460347878132447,-0.903378
0.030640156665914346,0.023872651192582528,-0.908834
0.034451800555470966,0.0253269560925925,-0.91357
0.03861520772409158,0.02683376297455231,-0.913757
0.043151378964556245,0.028393071838461847,-0.913318
0.04809181546603413,0.030004882684321332,-0.911687
0.05346276821950055,0.03167444571032563,-0.908545
0.05930098861232039,0.03340176091647462,-0.905173
0.06562747743727325,0.03518157810457345,-0.901532
0.07247898608172493,0.037024397671012066,-0.898456
0.07989751613123416,0.03891971921940052,-0.89558
0.08790406837858149,0.04087279294793378,-0.893726
0.09653539421113179,0.042878368658416766,-0.892225
0.10583349521444473,0.044941696549044674,-0.891618
0.11582462237949513,0.047047026025232475,-0.892117
0.1265455270936479,0.04920485748337,-0.893274
0.13802246034787838,0.051394190130677475,-0.895586
0.15028167313316088,0.05362027416534976,-0.898946
0.1633599168368608,0.05586210879460707,-0.90279
0.17727294205356248,0.058119694018449186,-0.906428
0.19203649937785167,0.06038252944048639,-0.909458
0.2076663394043127,0.06263486446613353,-0.911765
0.22416771233114083,0.06486094850080593,-0.91259
0.24153536796014083,0.06706078154450323,-0.911418
0.2597745564895075,0.06921861300264087,-0.908377
0.27885377673007156,0.07132394247882856,-0.904242
0.29875727808724784,0.07335576918028663,-0.899425
0.31944830917367145,0.07530359271062481,-0.894153
0.34087961820558743,0.07713591188067348,-0.889333
0.3630039533992409,0.07884222629404258,-0.872461
0.38575306217809735,0.08039103476156217,-0.823947
0.409053441767427,0.08178758748142745,-0.767527
0.43282633919430485,0.08298988286807818,-0.745503
0.45698250108941585,0.08398217032692978,-0.749179
0.48143267408344687,0.0847329486688122,-0.745563
0.5060771044106913,0.08521596690275057,-0.728277
0.530805537909056,0.08537872304679506,-0.700415
0.5555234710110303,0.08520546650636063,-0.654132
0.5801206495545208,0.08470669767783734,-0.596838
