eta,lift
0.009901071428571427,1.40498010548141
0.01980207142857143,1.353572554932492
0.03960399999999999,1.3745765243430863
0.049505,1.3766411573812
0.059406,1.3728178433955354
0.069307,1.3678777328297578
0.07920785714285715,1.3621794834263394
0.08910928571428571,1.3565730439595163
0.09901,1.3513530135777734
0.10891071428571429,1.3466906852782528
0.11881214285714285,1.3414224536865125
0.12871285714285713,1.3358423663010581
0.13861357142857142,1.3307733614812232
0.14851499999999998,1.3252116219529857
0.1584157142857143,1.3196568573601757
0.16831714285714286,1.3140423176291873
0.17821785714285715,1.3081070690786039
0.1881185714285714,1.3017316023987129
0.19802,1.2952563784063265
0.2079207142857143,1.2892430791933847
0.21782214285714288,1.2827378636640794
0.22772285714285714,1.2761188546891518
0.23762357142857143,1.2694728841793548
0.247525,1.262530937014432
0.25742571428571426,1.2551743563775752
0.2673264285714286,1.2478915550641085
0.27722785714285714,1.2407709310245634
0.28712857142857146,1.233307116583394
0.29702999999999996,1.2255074653324884
0.30693071428571433,1.21743323960453
0.3168314285714286,1.209237684314549
0.3267328571428571,1.2013264248616187
0.3366335714285714,1.1935031601718327
0.346535,1.1856182567439797
0.3564357142857143,1.1773308397802449
0.36633642857142856,1.1687604062815946
0.3762378571428572,1.1605284460465553
0.38613857142857144,1.1521567807690138
0.39604,1.1433832086053501
0.40594071428571427,1.1343312585891172
0.4158414285714286,1.1249720321948058
0.42574285714285715,1.115551246167441
0.4356435714285714,1.1062657321559533
0.44554428571428567,1.0969511854636593
0.4554457142857143,1.0880351334347778
0.46534642857142855,1.0786267650334462
0.47524785714285717,1.0688995177906147
0.48514857142857143,1.0589056845085103
0.49504928571428575,1.048763699465168
0.5021171428571428,1.0417711412083177
0.5049507142857143,1.0390449177865955
0.5148514285714285,1.0292163300775652
0.5247528571428571,1.0191392169914055
0.5346535714285714,1.00898728308539
0.5445542857142857,0.9987820649526278
0.5544557142857143,0.9881942065794137
0.5643564285714285,0.9781776437364925
0.5742571428571429,0.9678003011410099
0.5841585714285714,0.9566861415558395
0.5940592857142857,0.9461247323674957
0.6039607142857143,0.9354321776110589
0.6138614285714287,0.9244812361902197
0.6237621428571429,0.9133122806961657
0.6336635714285714,0.9026886492079226
0.6435642857142857,0.8917168138753333
0.6534657142857142,0.8805963143160656
0.6633664285714286,0.8694687626499671
0.6732671428571428,0.8580080288097539
0.6831685714285715,0.8462233578514475
0.6930692857142857,0.8350988433446584
0.70297,0.8234359820618514
0.7128714285714286,0.8129863672363888
0.7227714285714286,0.7996824662800877
0.7326714285714286,0.7879176205077388
0.7425714285714287,0.776073873773476
0.7524785714285714,0.763922211442963
0.7623785714285713,0.7517591606019803
0.7722785714285714,0.7416859759701891
0.7821785714285714,0.7272766667018233
0.7920785714285714,0.7147748800441904
0.8019785714285714,0.7020245366819949
0.8118785714285714,0.6886603675880848
0.8217857142857143,0.6752710150472805
0.8316857142857143,0.6618506288670314
0.8415857142857143,0.6481290242493223
0.8514857142857143,0.6342332668510595
0.8613857142857143,0.6198761376869686
0.8712857142857143,0.6051725145416756
0.8811857142857143,0.5900659182519902
0.8910857142857143,0.5746809608340556
0.900992857142857,0.5589047348126521
0.9108928571428571,0.5425654856514026
0.9207928571428571,0.5256531318907709
0.9306928571428571,0.5087774336513758
0.9405928571428571,0.4918403030799958
0.9504928571428571,0.47538430546354943
0.960392857142857,0.4592748489565394
0.9702999999999999,0.4454403591723233
0.9802,0.4592010540487976
0.9901,0.45019773516144246
1.0,0.4457407142799796
